
 -  09:18:22.000 - 	INFO:	  Maze sizes set --X:50, Y:20-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:34, Y:8-- 
 -  09:18:23.639 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:33, Y:9-- 
 -  09:18:23.639 - 	INFO:	  	Getting Directions....
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:33, Y:10--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:10-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:34, Y:9--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:34, Y:9-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:33, Y:8--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:8-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:32, Y:9--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:32, Y:9-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 Direction Return = 0
 -  09:18:23.639 - 	INFO:	  Calling backtrack()
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:33, Y:9-- 
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:34, Y:9-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:32, Y:9--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:32, Y:9-- 
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:35, Y:9-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:37, Y:9--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:9-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:35, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:33, Y:9--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:9-- 
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:35, Y:8-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:35, Y:6--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:6-- 
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.639 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:35, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:33, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:35, Y:9--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:9-- 
 -  09:18:23.639 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:37, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:37, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		backtrack() succeeded
 -  09:18:23.639 - 	DEBUG1:		backtrack() found: --X:36, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Cartographer:	 Total Cells Visited: 658
 -  09:18:23.639 - 	INFO:	  About to start building a path
 -  09:18:23.639 - 	INFO:	  	Getting Directions....
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:37, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:37, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:35, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 Direction Return = 4
 -  09:18:23.639 - 	INFO:	  Build Path: Choosing direction
 -  09:18:23.639 - 	INFO:	  Building Right(East)
 -  09:18:23.639 - 	DEBUG2:		  Moving to:  --X:37, Y:7-- 
 -  09:18:23.639 - 	INFO:	  Tour: Position:  --X:36, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Tour: X axis <=> Left: 35 - Right: 37
 -  09:18:23.639 - 	DEBUG1:		Tour: Y axis <=> Up: 8 - Down: 6
 -  09:18:23.639 - 	INFO:	  Marking LAST cell as visited
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:7-- 
 -  09:18:23.639 - 	INFO:	  Tour: Visiting left half
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:8-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:35, Y:8-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:35, Y:7-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:35, Y:6-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:6-- 
 -  09:18:23.639 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:37, Y:7-- 
 -  09:18:23.639 - 	INFO:	  	Getting Directions....
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:37, Y:8--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:8-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:38, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:38, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:37, Y:6--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:37, Y:6-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:36, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:36, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 Direction Return = 16
 -  09:18:23.639 - 	INFO:	  Build Path: Choosing direction
 -  09:18:23.639 - 	INFO:	  Building Down(South)
 -  09:18:23.639 - 	DEBUG2:		  Moving to:  --X:37, Y:6-- 
 -  09:18:23.639 - 	INFO:	  Tour: Position:  --X:37, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Tour: X axis <=> Left: 36 - Right: 38
 -  09:18:23.639 - 	DEBUG1:		Tour: Y axis <=> Up: 8 - Down: 6
 -  09:18:23.639 - 	INFO:	  Marking LAST cell as visited
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:37, Y:7-- 
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:23.639 - 	INFO:	  Tour: Visiting top half
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:7-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:8-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:37, Y:8-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:8-- 
 -  09:18:23.639 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:7-- 
 -  09:18:23.639 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:37, Y:6-- 
 -  09:18:23.639 - 	INFO:	  	Getting Directions....
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:37, Y:7--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:7-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:37, Y:5--  is acceptable
 -  09:18:23.639 - 	DEBUG3:		    Cartographer:	 Check Cell: False @  --X:37, Y:5-- 
 -  09:18:23.639 - 	DEBUG1:		Get Direction:	 Direction Return = 16
 -  09:18:23.639 - 	INFO:	  Build Path: Choosing direction
 -  09:18:23.639 - 	INFO:	  Building Down(South)
 -  09:18:23.639 - 	DEBUG2:		  Moving to:  --X:37, Y:5-- 
 -  09:18:23.655 - 	INFO:	  Tour: Position:  --X:37, Y:6-- 
 -  09:18:23.655 - 	DEBUG1:		Tour: X axis <=> Left: 36 - Right: 38
 -  09:18:23.655 - 	DEBUG1:		Tour: Y axis <=> Up: 7 - Down: 5
 -  09:18:23.655 - 	INFO:	  Marking LAST cell as visited
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:37, Y:6-- 
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:23.655 - 	INFO:	  Tour: Visiting top half
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:6-- 
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:36, Y:7-- 
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:37, Y:7-- 
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:7-- 
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:38, Y:6-- 
 -  09:18:23.655 - 	INFO:	  Build Path: Adding position to PATH HISTORY --X:37, Y:5-- 
 -  09:18:23.655 - 	INFO:	  	Getting Directions....
 -  09:18:23.655 - 	DEBUG1:		Get Direction:	 North on (x, iy)  --X:37, Y:6--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:6-- 
 -  09:18:23.655 - 	DEBUG1:		Get Direction:	 East on (ix, y)  --X:38, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:38, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Get Direction:	 South on (x, iy)  --X:37, Y:4--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:4-- 
 -  09:18:23.655 - 	DEBUG1:		Get Direction:	 West on (ix, y)  --X:36, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:36, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Get Direction:	 Direction Return = 0
 -  09:18:23.655 - 	INFO:	  Calling backtrack()
 -  09:18:23.655 - 	DEBUG3:		    Cell sent to Cartographer:  --X:37, Y:5-- 
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Marking Visited
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:37, Y:6-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:37, Y:4--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:4-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:37, Y:8--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:8-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:37, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:39, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:39, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:37, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:37, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:35, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:7-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:36, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:34, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:34, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:38, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:38, Y:7-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:35, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:35, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:33, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:35, Y:9--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:9-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:35, Y:6-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:35, Y:8--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:8-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:35, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:35, Y:3--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:3-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:33, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:35, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:7-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:34, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:32, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:32, Y:5-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:33, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:33, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:35, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:33, Y:3--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:3-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:31, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:31, Y:5-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:33, Y:6-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:33, Y:8--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:8-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:33, Y:4--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:4-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:33, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:33, Y:9--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:9-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:35, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:35, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:33, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:31, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:31, Y:7-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:32, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:30, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:30, Y:7-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:31, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:33, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:7-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:31, Y:5--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:31, Y:5-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:29, Y:7--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:7-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:31, Y:8-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:31, Y:6--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:31, Y:6-- 
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.655 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:31, Y:9-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:33, Y:9--  is acceptable
 -  09:18:23.655 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:33, Y:9-- 
 -  09:18:23.655 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:31, Y:7--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:31, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:29, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:9-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:30, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:32, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:32, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:28, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:28, Y:9-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:29, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:27, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:29, Y:11--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:11-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:31, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:31, Y:9-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:29, Y:8-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:29, Y:6--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:6-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:29, Y:10--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:10-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:29, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:29, Y:5--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:5-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:27, Y:7--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:29, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:29, Y:9-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:28, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:26, Y:7--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:26, Y:7-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:27, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:27, Y:5--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:5-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:25, Y:7--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:25, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:27, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:9-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:27, Y:8-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:27, Y:10--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:10-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:27, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:27, Y:7--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:7-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:25, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:25, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:27, Y:11--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:27, Y:11-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:26, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:28, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:28, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:24, Y:9--  is acceptable
 -  09:18:23.670 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:24, Y:9-- 
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.670 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:25, Y:9-- 
 -  09:18:23.670 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:25, Y:7--  is acceptable
